n,x,v
8280,0.0737496,-0.230142
8281,0.0735194,-0.230865
8282,0.0732886,-0.231586
8283,0.073057,-0.232304
8284,0.0728247,-0.23302
8285,0.0725917,-0.233734
8286,0.0723579,-0.234446
8287,0.0721235,-0.235155
8288,0.0718883,-0.235862
8289,0.0716525,-0.236566
8290,0.0714159,-0.237269
8291,0.0711786,-0.237969
8292,0.0709407,-0.238666
8293,0.070702,-0.239362
8294,0.0704626,-0.240055
8295,0.0702226,-0.240745
8296,0.0699818,-0.241434
8297,0.0697404,-0.24212
8298,0.0694983,-0.242803
8299,0.0692555,-0.243484
8300,0.069012,-0.244163
8301,0.0687678,-0.24484
8302,0.068523,-0.245514
8303,0.0682775,-0.246185
8304,0.0680313,-0.246855
8305,0.0677844,-0.247522
8306,0.0675369,-0.248186
8307,0.0672887,-0.248848
8308,0.0670399,-0.249508
8309,0.0667904,-0.250165
8310,0.0665402,-0.25082
8311,0.0662894,-0.251472
8312,0.0660379,-0.252122
8313,0.0657858,-0.252769
8314,0.065533,-0.253414
8315,0.0652796,-0.254056
8316,0.0650255,-0.254696
8317,0.0647708,-0.255334
8318,0.0645155,-0.255969
8319,0.0642595,-0.256601
8320,0.0640029,-0.257231
8321,0.0637457,-0.257859
8322,0.0634879,-0.258484
8323,0.0632294,-0.259106
8324,0.0629703,-0.259726
8325,0.0627105,-0.260343
8326,0.0624502,-0.260958
8327,0.0621892,-0.26157
8328,0.0619277,-0.26218
8329,0.0616655,-0.262787
8330,0.0614027,-0.263391
8331,0.0611393,-0.263993
8332,0.0608753,-0.264593
8333,0.0606107,-0.26519
8334,0.0603455,-0.265784
8335,0.0600798,-0.266376
8336,0.0598134,-0.266965
8337,0.0595464,-0.267551
8338,0.0592789,-0.268135
8339,0.0590107,-0.268716
8340,0.058742,-0.269295
8341,0.0584727,-0.26987
8342,0.0582028,-0.270444
8343,0.0579324,-0.271014
8344,0.0576614,-0.271582
8345,0.0573898,-0.272148
8346,0.0571177,-0.27271
8347,0.0568449,-0.27327
8348,0.0565717,-0.273828
8349,0.0562978,-0.274382
8350,0.0560235,-0.274934
8351,0.0557485,-0.275484
8352,0.055473,-0.27603
8353,0.055197,-0.276574
8354,0.0549204,-0.277116
8355,0.0546433,-0.277654
8356,0.0543657,-0.27819
8357,0.0540875,-0.278723
8358,0.0538088,-0.279253
8359,0.0535295,-0.279781
8360,0.0532497,-0.280306
8361,0.0529694,-0.280828
8362,0.0526886,-0.281347
8363,0.0524072,-0.281864
8364,0.0521254,-0.282378
8365,0.051843,-0.282889
8366,0.0515601,-0.283397
8367,0.0512767,-0.283903
8368,0.0509928,-0.284406
8369,0.0507084,-0.284906
8370,0.0504235,-0.285403
8371,0.0501381,-0.285897
8372,0.0498522,-0.286389
8373,0.0495658,-0.286878
8374,0.0492789,-0.287364
8375,0.0489916,-0.287847
8376,0.0487037,-0.288327
8377,0.0484154,-0.288805
8378,0.0481266,-0.28928
8379,0.0478373,-0.289752
8380,0.0475476,-0.290221
8381,0.0472573,-0.290687
8382,0.0469667,-0.291151
8383,0.0466755,-0.291611
8384,0.0463839,-0.292069
8385,0.0460918,-0.292524
8386,0.0457993,-0.292976
8387,0.0455063,-0.293425
8388,0.0452129,-0.293871
8389,0.044919,-0.294314
8390,0.0446247,-0.294755
8391,0.04433,-0.295193
8392,0.0440348,-0.295627
8393,0.0437391,-0.296059
8394,0.0434431,-0.296488
8395,0.0431466,-0.296914
8396,0.0428497,-0.297337
8397,0.0425523,-0.297758
8398,0.0422546,-0.298175
8399,0.0419564,-0.298589
8400,0.0416578,-0.299001
8401,0.0413588,-0.299409
8402,0.0410594,-0.299815
8403,0.0407596,-0.300218
8404,0.0404594,-0.300617
8405,0.0401588,-0.301014
8406,0.0398577,-0.301408
8407,0.0395563,-0.301799
8408,0.0392545,-0.302187
8409,0.0389523,-0.302572
8410,0.0386498,-0.302954
8411,0.0383468,-0.303333
8412,0.0380435,-0.303709
8413,0.0377398,-0.304082
8414,0.0374357,-0.304452
8415,0.0371312,-0.304819
8416,0.0368264,-0.305184
8417,0.0365212,-0.305545
8418,0.0362157,-0.305903
8419,0.0359098,-0.306258
8420,0.0356035,-0.30661
8421,0.0352969,-0.30696
8422,0.03499,-0.307306
8423,0.0346827,-0.307649
8424,0.034375,-0.307989
8425,0.034067,-0.308326
8426,0.0337587,-0.30866
8427,0.03345,-0.308991
8428,0.033141,-0.30932
8429,0.0328317,-0.309645
8430,0.0325221,-0.309967
8431,0.0322121,-0.310286
8432,0.0319018,-0.310602
8433,0.0315912,-0.310914
8434,0.0312803,-0.311224
8435,0.0309691,-0.311531
8436,0.0306576,-0.311835
8437,0.0303457,-0.312136
8438,0.0300336,-0.312433
8439,0.0297212,-0.312728
8440,0.0294084,-0.313019
8441,0.0290954,-0.313308
8442,0.0287821,-0.313593
8443,0.0284685,-0.313875
8444,0.0281546,-0.314155
8445,0.0278405,-0.314431
8446,0.027526,-0.314704
8447,0.0272113,-0.314974
8448,0.0268964,-0.315241
8449,0.0265811,-0.315505
8450,0.0262656,-0.315765
8451,0.0259499,-0.316023
8452,0.0256338,-0.316278
8453,0.0253176,-0.316529
8454,0.025001,-0.316777
8455,0.0246843,-0.317023
8456,0.0243672,-0.317265
8457,0.02405,-0.317504
8458,0.0237325,-0.31774
8459,0.0234147,-0.317972
8460,0.0230967,-0.318202
8461,0.0227785,-0.318429
8462,0.0224601,-0.318652
8463,0.0221415,-0.318872
8464,0.0218226,-0.31909
8465,0.0215035,-0.319304
8466,0.0211842,-0.319515
8467,0.0208647,-0.319722
8468,0.020545,-0.319927
8469,0.020225,-0.320129
8470,0.0199049,-0.320327
8471,0.0195846,-0.320522
8472,0.0192641,-0.320714
8473,0.0189433,-0.320903
8474,0.0186224,-0.321089
8475,0.0183013,-0.321272
8476,0.0179801,-0.321451
8477,0.0176586,-0.321628
8478,0.017337,-0.321801
8479,0.0170152,-0.321971
8480,0.0166932,-0.322138
8481,0.0163711,-0.322302
8482,0.0160488,-0.322462
8483,0.0157263,-0.32262
8484,0.0154037,-0.322774
8485,0.0150809,-0.322925
8486,0.014758,-0.323073
8487,0.0144349,-0.323218
8488,0.0141117,-0.323359
8489,0.0137884,-0.323498
8490,0.0134649,-0.323633
8491,0.0131412,-0.323765
8492,0.0128175,-0.323894
8493,0.0124936,-0.32402
8494,0.0121695,-0.324142
8495,0.0118454,-0.324262
8496,0.0115211,-0.324378
8497,0.0111968,-0.324491
8498,0.0108723,-0.324601
8499,0.0105477,-0.324708
8500,0.010223,-0.324811
8501,0.00989815,-0.324911
8502,0.00957324,-0.325008
8503,0.00924823,-0.325102
8504,0.00892313,-0.325193
8505,0.00859794,-0.325281
8506,0.00827266,-0.325365
8507,0.00794729,-0.325446
8508,0.00762185,-0.325524
8509,0.00729632,-0.325599
8510,0.00697072,-0.32567
8511,0.00664505,-0.325739
8512,0.00631931,-0.325804
8513,0.00599351,-0.325866
8514,0.00566764,-0.325925
8515,0.00534172,-0.32598
8516,0.00501574,-0.326033
8517,0.00468971,-0.326082
8518,0.00436362,-0.326128
8519,0.0040375,-0.326171
8520,0.00371133,-0.32621
8521,0.00338512,-0.326247
8522,0.00305887,-0.32628
8523,0.00273259,-0.32631
8524,0.00240628,-0.326337
8525,0.00207994,-0.32636
8526,0.00175358,-0.326381
8527,0.0014272,-0.326398
8528,0.0011008,-0.326412
8529,0.000774391,-0.326423
8530,0.000447968,-0.32643
8531,0.000121538,-0.326435
8532,-0.000204897,-0.326436
8533,-0.000531333,-0.326434
8534,-0.000857767,-0.326429
8535,-0.0011842,-0.32642
8536,-0.00151062,-0.326409
8537,-0.00183702,-0.326394
8538,-0.00216342,-0.326376
8539,-0.00248979,-0.326355
8540,-0.00281615,-0.32633
8541,-0.00314248,-0.326303
8542,-0.00346878,-0.326272
8543,-0.00379505,-0.326238
8544,-0.00412129,-0.326201
8545,-0.00444749,-0.32616
8546,-0.00477365,-0.326116
8547,-0.00509977,-0.32607
8548,-0.00542584,-0.32602
8549,-0.00575186,-0.325966
8550,-0.00607782,-0.32591
8551,-0.00640373,-0.32585
8552,-0.00672958,-0.325787
8553,-0.00705537,-0.325721
8554,-0.00738109,-0.325652
8555,-0.00770675,-0.32558
8556,-0.00803233,-0.325504
8557,-0.00835783,-0.325425
8558,-0.00868326,-0.325343
8559,-0.0090086,-0.325258
8560,-0.00933386,-0.32517
8561,-0.00965903,-0.325078
8562,-0.00998411,-0.324984
8563,-0.0103091,-0.324886
8564,-0.010634,-0.324785
8565,-0.0109588,-0.32468
8566,-0.0112834,-0.324573
8567,-0.011608,-0.324462
8568,-0.0119325,-0.324348
8569,-0.0122568,-0.324231
8570,-0.0125811,-0.324111
8571,-0.0129052,-0.323987
8572,-0.0132292,-0.323861
8573,-0.013553,-0.323731
8574,-0.0138767,-0.323598
8575,-0.0142003,-0.323462
8576,-0.0145238,-0.323323
8577,-0.0148471,-0.32318
8578,-0.0151703,-0.323035
8579,-0.0154933,-0.322886
8580,-0.0158162,-0.322734
8581,-0.016139,-0.322579
8582,-0.0164615,-0.32242
8583,-0.016784,-0.322259
8584,-0.0171062,-0.322094
8585,-0.0174283,-0.321926
8586,-0.0177502,-0.321755
8587,-0.018072,-0.321581
8588,-0.0183936,-0.321404
8589,-0.018715,-0.321224
8590,-0.0190362,-0.32104
8591,-0.0193572,-0.320853
8592,-0.0196781,-0.320663
8593,-0.0199988,-0.32047
8594,-0.0203192,-0.320274
8595,-0.0206395,-0.320075
8596,-0.0209596,-0.319872
8597,-0.0212795,-0.319667
8598,-0.0215991,-0.319458
8599,-0.0219186,-0.319246
8600,-0.0222378,-0.319031
8601,-0.0225569,-0.318813
8602,-0.0228757,-0.318592
8603,-0.0231943,-0.318367
8604,-0.0235126,-0.31814
8605,-0.0238308,-0.317909
8606,-0.0241487,-0.317675
8607,-0.0244664,-0.317439
8608,-0.0247838,-0.317199
8609,-0.025101,-0.316956
8610,-0.0254179,-0.316709
8611,-0.0257347,-0.31646
8612,-0.0260511,-0.316208
8613,-0.0263673,-0.315952
8614,-0.0266833,-0.315693
8615,-0.026999,-0.315432
8616,-0.0273144,-0.315167
8617,-0.0276296,-0.314899
8618,-0.0279445,-0.314628
8619,-0.0282591,-0.314354
8620,-0.0285734,-0.314077
8621,-0.0288875,-0.313796
8622,-0.0292013,-0.313513
8623,-0.0295148,-0.313227
8624,-0.0298281,-0.312937
8625,-0.030141,-0.312645
8626,-0.0304536,-0.312349
8627,-0.030766,-0.31205
8628,-0.031078,-0.311748
8629,-0.0313898,-0.311444
8630,-0.0317012,-0.311136
8631,-0.0320124,-0.310825
8632,-0.0323232,-0.310511
8633,-0.0326337,-0.310194
8634,-0.0329439,-0.309874
8635,-0.0332538,-0.309551
8636,-0.0335633,-0.309224
8637,-0.0338725,-0.308895
8638,-0.0341814,-0.308563
8639,-0.03449,-0.308228
8640,-0.0347982,-0.307889
8641,-0.0351061,-0.307548
8642,-0.0354137,-0.307204
8643,-0.0357209,-0.306856
8644,-0.0360277,-0.306506
8645,-0.0363342,-0.306153
8646,-0.0366404,-0.305796
8647,-0.0369462,-0.305437
8648,-0.0372516,-0.305075
8649,-0.0375567,-0.304709
8650,-0.0378614,-0.304341
8651,-0.0381657,-0.30397
8652,-0.0384697,-0.303595
8653,-0.0387733,-0.303218
8654,-0.0390765,-0.302838
8655,-0.0393794,-0.302455
8656,-0.0396818,-0.302068
8657,-0.0399839,-0.301679
8658,-0.0402856,-0.301287
8659,-0.0405869,-0.300892
8660,-0.0408877,-0.300494
8661,-0.0411882,-0.300093
8662,-0.0414883,-0.299689
8663,-0.041788,-0.299282
8664,-0.0420873,-0.298872
8665,-0.0423862,-0.298459
8666,-0.0426846,-0.298044
8667,-0.0429827,-0.297625
8668,-0.0432803,-0.297204
8669,-0.0435775,-0.296779
8670,-0.0438743,-0.296352
8671,-0.0441706,-0.295922
8672,-0.0444666,-0.295488
8673,-0.044762,-0.295052
8674,-0.0450571,-0.294613
8675,-0.0453517,-0.294171
8676,-0.0456459,-0.293727
8677,-0.0459396,-0.293279
8678,-0.0462329,-0.292829
8679,-0.0465257,-0.292375
8680,-0.0468181,-0.291919
8681,-0.04711,-0.29146
8682,-0.0474015,-0.290998
8683,-0.0476925,-0.290533
8684,-0.047983,-0.290065
8685,-0.0482731,-0.289595
8686,-0.0485627,-0.289121
8687,-0.0488518,-0.288645
8688,-0.0491404,-0.288166
8689,-0.0494286,-0.287684
8690,-0.0497163,-0.2872
8691,-0.0500035,-0.286712
8692,-0.0502902,-0.286222
8693,-0.0505764,-0.285729
8694,-0.0508621,-0.285233
8695,-0.0511474,-0.284734
8696,-0.0514321,-0.284232
8697,-0.0517163,-0.283728
8698,-0.0520001,-0.283221
8699,-0.0522833,-0.282711
8700,-0.052566,-0.282198
8701,-0.0528482,-0.281683
8702,-0.0531299,-0.281165
8703,-0.053411,-0.280644
8704,-0.0536917,-0.28012
8705,-0.0539718,-0.279594
8706,-0.0542514,-0.279064
8707,-0.0545305,-0.278532
8708,-0.054809,-0.277998
8709,-0.055087,-0.27746
8710,-0.0553645,-0.27692
8711,-0.0556414,-0.276377
8712,-0.0559178,-0.275832
8713,-0.0561936,-0.275284
8714,-0.0564689,-0.274733
8715,-0.0567436,-0.274179
8716,-0.0570178,-0.273623
8717,-0.0572914,-0.273064
8718,-0.0575645,-0.272502
8719,-0.057837,-0.271937
8720,-0.0581089,-0.27137
8721,-0.0583803,-0.270801
8722,-0.0586511,-0.270228
8723,-0.0589213,-0.269653
8724,-0.059191,-0.269076
8725,-0.05946,-0.268495
8726,-0.0597285,-0.267912
8727,-0.0599964,-0.267327
8728,-0.0602638,-0.266738
8729,-0.0605305,-0.266148
8730,-0.0607967,-0.265554
8731,-0.0610622,-0.264958
8732,-0.0613272,-0.264359
8733,-0.0615915,-0.263758
8734,-0.0618553,-0.263154
8735,-0.0621184,-0.262548
8736,-0.062381,-0.261939
8737,-0.0626429,-0.261327
8738,-0.0629043,-0.260713
8739,-0.063165,-0.260097
8740,-0.0634251,-0.259477
8741,-0.0636845,-0.258856
8742,-0.0639434,-0.258231
8743,-0.0642016,-0.257604
8744,-0.0644592,-0.256975
8745,-0.0647162,-0.256343
8746,-0.0649726,-0.255709
8747,-0.0652283,-0.255072
8748,-0.0654833,-0.254432
8749,-0.0657378,-0.25379
8750,-0.0659916,-0.253146
8751,-0.0662447,-0.252499
8752,-0.0664972,-0.25185
8753,-0.0667491,-0.251198
8754,-0.0670003,-0.250544
8755,-0.0672508,-0.249887
8756,-0.0675007,-0.249228
8757,-0.0677499,-0.248566
8758,-0.0679985,-0.247902
8759,-0.0682464,-0.247235
8760,-0.0684936,-0.246566
8761,-0.0687402,-0.245895
8762,-0.0689861,-0.245221
8763,-0.0692313,-0.244545
8764,-0.0694758,-0.243866
8765,-0.0697197,-0.243185
8766,-0.0699629,-0.242502
8767,-0.0702054,-0.241816
8768,-0.0704472,-0.241128
8769,-0.0706883,-0.240437
8770,-0.0709288,-0.239744
8771,-0.0711685,-0.239049
8772,-0.0714076,-0.238352
8773,-0.0716459,-0.237652
8774,-0.0718836,-0.236949
8775,-0.0721205,-0.236245
8776,-0.0723568,-0.235538
8777,-0.0725923,-0.234829
8778,-0.0728271,-0.234117
8779,-0.0730612,-0.233403
8780,-0.0732947,-0.232687
8781,-0.0735273,-0.231969
8782,-0.0737593,-0.231248
8783,-0.0739906,-0.230525
8784,-0.0742211,-0.2298
8785,-0.0744509,-0.229073
8786,-0.07468,-0.228343
8787,-0.0749083,-0.227611
8788,-0.0751359,-0.226877
8789,-0.0753628,-0.226141
8790,-0.0755889,-0.225402
8791,-0.0758143,-0.224661
8792,-0.076039,-0.223918
8793,-0.0762629,-0.223173
8794,-0.0764861,-0.222426
8795,-0.0767085,-0.221676
8796,-0.0769302,-0.220924
8797,-0.0771511,-0.22017
8798,-0.0773713,-0.219414
8799,-0.0775907,-0.218656
8800,-0.0778093,-0.217895
8801,-0.0780272,-0.217133
8802,-0.0782444,-0.216368
8803,-0.0784607,-0.215601
8804,-0.0786763,-0.214833
8805,-0.0788912,-0.214062
8806,-0.0791052,-0.213288
8807,-0.0793185,-0.212513
8808,-0.079531,-0.211736
8809,-0.0797428,-0.210957
8810,-0.0799537,-0.210175
8811,-0.0801639,-0.209392
8812,-0.0803733,-0.208606
8813,-0.0805819,-0.207818
8814,-0.0807897,-0.207029
8815,-0.0809968,-0.206237
8816,-0.081203,-0.205443
8817,-0.0814084,-0.204648
8818,-0.0816131,-0.20385
8819,-0.0818169,-0.20305
8820,-0.08202,-0.202248
8821,-0.0822222,-0.201445
8822,-0.0824237,-0.200639
8823,-0.0826243,-0.199831
8824,-0.0828241,-0.199022
8825,-0.0830232,-0.19821
8826,-0.0832214,-0.197397
8827,-0.0834188,-0.196581
8828,-0.0836154,-0.195764
8829,-0.0838111,-0.194944
8830,-0.0840061,-0.194123
8831,-0.0842002,-0.1933
8832,-0.0843935,-0.192475
8833,-0.084586,-0.191648
8834,-0.0847776,-0.190819
8835,-0.0849684,-0.189989
8836,-0.0851584,-0.189156
8837,-0.0853476,-0.188322
8838,-0.0855359,-0.187486
8839,-0.0857234,-0.186647
8840,-0.08591,-0.185808
8841,-0.0860958,-0.184966
8842,-0.0862808,-0.184122
8843,-0.0864649,-0.183277
8844,-0.0866482,-0.18243
8845,-0.0868306,-0.181581
8846,-0.0870122,-0.18073
8847,-0.0871929,-0.179877
8848,-0.0873728,-0.179023
8849,-0.0875518,-0.178167
8850,-0.08773,-0.177309
8851,-0.0879073,-0.17645
8852,-0.0880838,-0.175589
8853,-0.0882594,-0.174726
8854,-0.0884341,-0.173861
8855,-0.0886079,-0.172995
8856,-0.0887809,-0.172126
8857,-0.0889531,-0.171257
8858,-0.0891243,-0.170385
8859,-0.0892947,-0.169512
8860,-0.0894642,-0.168637
8861,-0.0896329,-0.167761
8862,-0.0898006,-0.166883
8863,-0.0899675,-0.166003
8864,-0.0901335,-0.165121
8865,-0.0902986,-0.164238
8866,-0.0904629,-0.163354
8867,-0.0906262,-0.162468
8868,-0.0907887,-0.16158
8869,-0.0909503,-0.16069
8870,-0.091111,-0.159799
8871,-0.0912708,-0.158907
8872,-0.0914297,-0.158013
8873,-0.0915877,-0.157117
8874,-0.0917448,-0.15622
8875,-0.091901,-0.155321
8876,-0.0920563,-0.154421
8877,-0.0922108,-0.153519
8878,-0.0923643,-0.152616
8879,-0.0925169,-0.151711
8880,-0.0926686,-0.150804
8881,-0.0928194,-0.149897
8882,-0.0929693,-0.148987
8883,-0.0931183,-0.148077
8884,-0.0932664,-0.147165
8885,-0.0934135,-0.146251
8886,-0.0935598,-0.145336
8887,-0.0937051,-0.144419
8888,-0.0938495,-0.143502
8889,-0.093993,-0.142582
8890,-0.0941356,-0.141661
8891,-0.0942773,-0.140739
8892,-0.094418,-0.139816
8893,-0.0945578,-0.138891
8894,-0.0946967,-0.137965
8895,-0.0948347,-0.137037
8896,-0.0949717,-0.136108
8897,-0.0951078,-0.135178
8898,-0.095243,-0.134246
8899,-0.0953773,-0.133313
8900,-0.0955106,-0.132379
8901,-0.095643,-0.131444
8902,-0.0957744,-0.130507
8903,-0.0959049,-0.129569
8904,-0.0960345,-0.128629
8905,-0.0961631,-0.127689
8906,-0.0962908,-0.126747
8907,-0.0964175,-0.125804
8908,-0.0965433,-0.124859
8909,-0.0966682,-0.123914
8910,-0.0967921,-0.122967
8911,-0.0969151,-0.122019
8912,-0.0970371,-0.12107
8913,-0.0971582,-0.120119
8914,-0.0972783,-0.119167
8915,-0.0973975,-0.118215
8916,-0.0975157,-0.117261
8917,-0.0976329,-0.116306
8918,-0.0977492,-0.115349
8919,-0.0978646,-0.114392
8920,-0.097979,-0.113433
8921,-0.0980924,-0.112474
8922,-0.0982049,-0.111513
8923,-0.0983164,-0.110551
8924,-0.0984269,-0.109588
8925,-0.0985365,-0.108624
8926,-0.0986452,-0.107659
8927,-0.0987528,-0.106693
8928,-0.0988595,-0.105726
8929,-0.0989652,-0.104758
8930,-0.09907,-0.103788
8931,-0.0991738,-0.102818
8932,-0.0992766,-0.101847
8933,-0.0993784,-0.100874
8934,-0.0994793,-0.0999012
8935,-0.0995792,-0.0989269
8936,-0.0996782,-0.0979516
8937,-0.0997761,-0.0969754
8938,-0.0998731,-0.0959982
8939,-0.0999691,-0.0950201
8940,-0.100064,-0.094041
8941,-0.100158,-0.093061
8942,-0.100251,-0.0920801
8943,-0.100343,-0.0910983
8944,-0.100434,-0.0901156
8945,-0.100524,-0.089132
8946,-0.100614,-0.0881475
8947,-0.100702,-0.0871621
8948,-0.100789,-0.0861759
8949,-0.100875,-0.0851889
8950,-0.10096,-0.0842009
8951,-0.101044,-0.0832122
8952,-0.101128,-0.0822226
8953,-0.10121,-0.0812323
8954,-0.101291,-0.0802411
8955,-0.101371,-0.0792491
8956,-0.101451,-0.0782564
8957,-0.101529,-0.0772629
8958,-0.101606,-0.0762686
8959,-0.101682,-0.0752735
8960,-0.101758,-0.0742777
8961,-0.101832,-0.0732812
8962,-0.101905,-0.072284
8963,-0.101978,-0.071286
8964,-0.102049,-0.0702873
8965,-0.102119,-0.069288
8966,-0.102188,-0.0682879
8967,-0.102257,-0.0672872
8968,-0.102324,-0.0662858
8969,-0.10239,-0.0652838
8970,-0.102456,-0.0642811
8971,-0.10252,-0.0632777
8972,-0.102583,-0.0622738
8973,-0.102645,-0.0612692
8974,-0.102707,-0.060264
8975,-0.102767,-0.0592582
8976,-0.102826,-0.0582519
8977,-0.102884,-0.0572449
8978,-0.102942,-0.0562374
8979,-0.102998,-0.0552293
8980,-0.103053,-0.0542207
8981,-0.103107,-0.0532115
8982,-0.103161,-0.0522019
8983,-0.103213,-0.0511916
8984,-0.103264,-0.0501809
8985,-0.103314,-0.0491697
8986,-0.103363,-0.048158
8987,-0.103411,-0.0471458
8988,-0.103459,-0.0461331
8989,-0.103505,-0.04512
8990,-0.10355,-0.0441065
8991,-0.103594,-0.0430924
8992,-0.103637,-0.042078
8993,-0.103679,-0.0410631
8994,-0.10372,-0.0400479
8995,-0.10376,-0.0390322
8996,-0.103799,-0.0380161
8997,-0.103837,-0.0369997
8998,-0.103874,-0.0359829
8999,-0.10391,-0.0349657
9000,-0.103945,-0.0339482
9001,-0.103979,-0.0329303
9002,-0.104012,-0.0319121
9003,-0.104044,-0.0308936
9004,-0.104075,-0.0298748
9005,-0.104105,-0.0288556
9006,-0.104134,-0.0278362
9007,-0.104162,-0.0268165
9008,-0.104188,-0.0257965
9009,-0.104214,-0.0247763
9010,-0.104239,-0.0237558
9011,-0.104263,-0.022735
9012,-0.104285,-0.0217141
9013,-0.104307,-0.0206929
9014,-0.104328,-0.0196715
9015,-0.104347,-0.0186499
9016,-0.104366,-0.0176281
9017,-0.104384,-0.0166061
9018,-0.1044,-0.015584
9019,-0.104416,-0.0145617
9020,-0.104431,-0.0135392
9021,-0.104444,-0.0125166
9022,-0.104457,-0.0114939
9023,-0.104468,-0.010471
9024,-0.104479,-0.00944806
9025,-0.104488,-0.00842499
9026,-0.104496,-0.00740182
9027,-0.104504,-0.00637858
9028,-0.10451,-0.00535526
9029,-0.104516,-0.00433188
9030,-0.10452,-0.00330845
9031,-0.104523,-0.00228498
9032,-0.104525,-0.00126147
9033,-0.104527,-0.00023794
9034,-0.104527,0.000785601
9035,-0.104526,0.00180914
9036,-0.104524,0.00283268
9037,-0.104522,0.0038562
9038,-0.104518,0.00487969
9039,-0.104513,0.00590314
9040,-0.104507,0.00692655
9041,-0.1045,0.00794989
9042,-0.104492,0.00897317
9043,-0.104483,0.00999638
9044,-0.104473,0.0110195
9045,-0.104462,0.0120425
9046,-0.10445,0.0130654
9047,-0.104437,0.0140882
9048,-0.104423,0.0151109
9049,-0.104408,0.0161334
9050,-0.104392,0.0171558
9051,-0.104374,0.018178
9052,-0.104356,0.0192001
9053,-0.104337,0.0202219
9054,-0.104317,0.0212436
9055,-0.104296,0.0222651
9056,-0.104273,0.0232864
9057,-0.10425,0.0243075
9058,-0.104226,0.0253283
9059,-0.1042,0.0263489
9060,-0.104174,0.0273693
9061,-0.104147,0.0283894
9062,-0.104118,0.0294092
9063,-0.104089,0.0304288
9064,-0.104058,0.031448
9065,-0.104027,0.032467
9066,-0.103995,0.0334857
9067,-0.103961,0.034504
9068,-0.103927,0.035522
9069,-0.103891,0.0365397
9070,-0.103854,0.0375571
9071,-0.103817,0.0385741
9072,-0.103778,0.0395907
9073,-0.103739,0.0406069
9074,-0.103698,0.0416228
9075,-0.103657,0.0426382
9076,-0.103614,0.0436533
9077,-0.10357,0.0446679
9078,-0.103526,0.0456821
9079,-0.10348,0.0466959
9080,-0.103433,0.0477092
9081,-0.103385,0.0487221
9082,-0.103337,0.0497345
9083,-0.103287,0.0507464
9084,-0.103236,0.0517579
9085,-0.103185,0.0527688
9086,-0.103132,0.0537793
9087,-0.103078,0.0547892
9088,-0.103023,0.0557986
9089,-0.102967,0.0568075
9090,-0.102911,0.0578158
9091,-0.102853,0.0588236
9092,-0.102794,0.0598308
9093,-0.102734,0.0608374
9094,-0.102673,0.0618435
9095,-0.102611,0.0628489
9096,-0.102549,0.0638538
9097,-0.102485,0.064858
9098,-0.10242,0.0658616
9099,-0.102354,0.0668646
9100,-0.102287,0.0678669
9101,-0.102219,0.0688686
9102,-0.10215,0.0698697
9103,-0.102081,0.07087
9104,-0.10201,0.0718697
9105,-0.101938,0.0728687
9106,-0.101865,0.0738669
9107,-0.101791,0.0748645
9108,-0.101716,0.0758614
9109,-0.10164,0.0768575
9110,-0.101563,0.0778528
9111,-0.101486,0.0788475
9112,-0.101407,0.0798413
9113,-0.101327,0.0808344
9114,-0.101246,0.0818268
9115,-0.101164,0.0828183
9116,-0.101081,0.083809
9117,-0.100998,0.0847989
9118,-0.100913,0.085788
